image_name,optimal_clusters
000000264197,19
000000264193,4
000000264201,8
000000264209,3
000000264222,9
000000264214,3
000000264235,3
000000264212,25
000000264236,3
000000264238,3
000000264233,4
000000264250,22
000000264244,16
000000264241,9
000000264256,3
000000264255,3
000000264282,5
000000264268,5
000000264296,3
000000264279,4
000000264304,7
000000264307,3
000000264316,3
000000264322,3
000000264309,26
000000264330,3
000000264320,3
000000264324,7
000000264336,3
000000264337,4
000000264338,3
000000264347,16
000000264340,5
000000264353,3
000000264356,26
000000264350,3
000000264358,25
000000264363,4
000000264371,3
000000264362,19
000000264365,26
000000264375,12
000000264381,11
000000264377,6
000000264382,26
000000264385,3
000000264388,4
000000264389,3
000000264395,25
000000264392,3
000000264406,7
000000264423,18
000000264396,3
000000264420,3
000000264424,3
000000264436,3
000000264456,5
000000264434,4
000000264454,4
000000264473,3
000000264474,4
000000264460,3
000000264461,3
000000264476,3
000000264489,3
000000264482,26
000000264495,3
000000264497,4
000000264499,3
000000264502,22
000000264504,3
000000264514,5
000000264506,4
000000264511,4
000000264525,5
000000264526,3
000000264532,25
000000264537,3
000000264554,5
000000264540,26
000000264539,25
000000264555,22
000000264551,7
000000264567,8
000000264568,5
000000264589,3
000000264572,3
000000264581,11
000000264591,3
000000264598,7
000000264594,16
000000264605,4
000000264599,4
000000264608,3
000000264618,20
000000264620,3
000000264615,3
000000264619,23
000000264625,3
000000264628,12
000000264645,25
000000264636,3
000000264642,3
000000264654,5
000000264647,11
000000264663,3
000000264659,20
000000264660,25
000000264695,3
000000264676,23
000000264683,23
000000264686,3
000000264697,7
000000264709,23
000000264722,3
000000264708,15
000000264712,23
000000264718,3
000000264699,23
000000264720,25
000000264723,4
000000264733,12
000000264734,3
000000264735,3
000000264730,5
000000264737,3
000000264752,3
000000264753,3
000000264741,3
000000264769,21
000000264758,3
000000264771,4
000000264767,3
000000264781,26
000000264797,3
000000264787,4
000000264791,3
000000264805,26
000000264804,4
000000264806,3
000000264819,4
000000264821,3
000000264823,25
000000264830,10
000000264828,3
000000264838,26
000000264843,5
000000264846,3
000000264855,3
000000264853,3
000000264885,23
000000264870,24
000000264868,3
000000264884,4
000000264886,3
000000264909,4
000000264888,3
000000264919,24
000000264923,3
000000264926,3
000000264930,3
000000264936,25
000000264940,3
000000264944,6
000000264948,3
000000264959,24
000000264961,23
000000264964,3
000000264969,3
000000264962,3
000000264957,21
000000264982,5
000000264976,5
000000264987,5
000000264992,4
000000265001,24
000000264998,16
000000265003,5
000000265008,4
000000265010,25
000000265020,3
000000265014,5
000000265036,24
000000265037,26
000000265023,24
000000265051,6
000000265050,7
000000265052,3
000000265059,25
000000265063,3
000000265066,4
000000265069,26
000000265080,24
000000265070,18
000000265076,3
000000265074,25
000000265084,3
000000265100,3
000000265096,6
000000265085,3
000000265106,25
000000265115,3
000000265114,18
000000265128,3
000000265125,3
000000265139,18
000000265134,9
000000265135,6
000000265145,4
000000265158,7
000000265150,10
000000265151,6
000000265160,24
000000265161,4
000000265153,12
000000265168,12
000000265173,11
000000265167,4
000000265176,3
000000265179,8
000000265186,21
000000265184,26
000000265187,3
000000265207,4
000000265196,12
000000265198,3
000000265208,3
000000265200,25
000000265209,3
000000265211,26
000000265233,21
000000265225,5
000000265227,25
000000265234,3
000000265235,3
000000265243,4
000000265236,3
000000265237,3
000000265244,26
000000265253,7
000000265267,7
000000265273,18
000000265256,5
000000265274,25
000000265277,4
000000265279,3
000000265297,3
000000265280,4
000000265292,13
000000265313,12
000000265315,25
000000265303,3
000000265316,3
000000265324,3
000000265331,3
000000265327,26
000000265329,4
000000265330,5
000000265333,26
000000265351,3
000000265344,3
000000265353,3
000000265355,26
000000265356,3
000000265366,13
000000265364,4
000000265361,3
000000265374,3
000000265372,3
000000265398,3
000000265378,3
000000265382,22
000000265407,7
000000265414,3
000000265412,5
000000265432,3
000000265433,13
000000265446,3
000000265444,3
000000265451,20
000000265447,21
000000265449,20
000000265453,9
000000265464,4
000000265472,3
000000265462,26
000000265454,13
000000265490,23
000000265506,18
000000265503,3
000000265532,25
000000265513,3
000000265536,8
000000265531,3
000000265547,25
000000265550,4
000000265552,9
000000265544,15
000000265557,4
000000265553,7
000000265573,19
000000265566,3
000000265589,6
000000265574,3
000000265579,3
000000265584,3
000000265586,17
000000265594,22
000000265597,4
000000265611,26
000000265596,6
000000265612,3
000000265619,3
000000265622,3
000000265625,16
000000265628,6
000000265631,3
000000265646,4
000000265629,3
000000265636,9
000000265645,5
000000265648,5
000000265635,4
000000265663,26
000000265707,3
000000265677,3
000000265701,15
000000265708,4
000000265709,3
000000265713,3
000000265715,4
000000265719,3
000000265725,17
000000265742,3
000000265737,24
000000265744,6
000000265743,24
000000265748,3
000000265745,4
000000265773,3
000000265781,4
000000265771,3
000000265766,5
000000265796,9
000000265789,4
000000265810,12
000000265799,26
000000265814,4
000000265815,3
000000265818,5
000000265819,4
000000265831,3
000000265822,5
000000265840,4
000000265833,3
000000265839,3
000000265843,5
000000265826,3
000000265872,4
000000265851,7
000000265889,3
000000265879,3
000000265908,5
000000265895,3
000000265896,15
000000265915,3
000000265916,8
000000265930,3
000000265950,3
000000265934,3
000000265933,24
000000265943,26
000000265938,3
000000265957,4
000000265964,3
000000265971,7
000000265967,17
000000265974,3
000000265980,3
000000265982,3
000000265990,23
000000266010,3
000000266001,5
000000266021,4
000000266026,3
000000266029,3
000000266023,3
000000266030,9
000000266031,4
000000266041,4
000000266032,3
000000266038,3
000000266058,4
000000266043,21
000000266069,4
000000266070,4
000000266091,3
000000266093,3
000000266071,3
000000266083,8
000000266103,3
000000266099,5
000000266107,22
000000266108,3
000000266114,3
000000266117,3
000000266115,4
000000266131,17
000000266124,23
000000266120,3
000000266133,3
000000266136,5
000000266153,3
000000266160,4
000000266151,3
000000266165,24
000000266168,3
000000266176,3
000000266200,25
000000266209,7
000000266244,23
000000266240,10
000000266207,3
000000266228,3
000000266242,5
000000266217,20
000000266246,3
000000266250,3
000000266271,3
000000266273,4
000000266274,22
000000266278,9
000000266289,3
000000266275,3
000000266299,3
000000266298,3
000000266302,3
000000266334,3
000000266310,26
000000266336,3
000000266311,25
000000266348,3
000000266350,25
000000266369,26
000000266353,4
000000266363,4
000000266366,4
000000266360,4
000000266370,8
000000266376,22
000000266375,3
000000266371,3
000000266379,3
000000266383,10
000000266386,19
000000266385,4
000000266418,4
000000266422,3
000000266434,3
000000266436,9
000000266441,5
000000266437,3
000000266442,5
000000266443,3
000000266451,3
000000266479,16
000000266461,17
000000266491,4
000000266469,3
000000266455,4
000000266487,3
000000266486,3
000000266496,3
000000266502,3
000000266518,5
000000266503,26
000000266504,15
000000266517,3
000000266515,4
000000266520,18
000000266533,3
000000266557,7
000000266550,24
000000266536,25
000000266556,3
000000266562,16
000000266563,3
000000266569,4
000000266571,7
000000266579,4
000000266597,3
000000266587,7
000000266586,19
000000266600,3
000000266601,6
000000266611,3
000000266618,3
000000266631,3
000000266623,3
000000266622,3
000000266627,8
000000266646,3
000000266633,24
000000266652,5
000000266655,3
000000266659,6
000000266676,13
000000266677,3
000000266666,26
000000266687,19
000000266680,3
000000266715,25
000000266696,3
000000266689,3
000000266697,3
000000266756,26
000000266712,3
000000266727,4
000000266749,5
000000266777,3
000000266769,4
000000266773,3
000000266800,3
000000266809,26
000000266816,3
000000266820,22
000000266805,12
000000266825,3
000000266827,6
000000266831,3
000000266853,23
000000266847,3
000000266833,3
000000266852,5
000000266857,3
000000266866,8
000000266859,23
000000266880,4
000000266885,3
000000266889,24
000000266898,3
000000266908,4
000000266917,25
000000266910,18
000000266912,19
000000266922,22
000000266920,23
000000266914,3
000000266932,3
000000266939,3
000000266961,4
000000266951,25
000000266963,3
000000266959,3
000000266976,3
000000266968,8
000000266977,5
000000266990,3
000000266991,4
000000267000,26
000000267008,4
000000267014,3
000000267015,17
000000267022,4
000000267028,9
000000267035,22
000000267042,9
000000267064,3
000000267048,3
000000267049,23
000000267055,26
000000267059,23
000000267068,4
000000267067,3
000000267106,10
000000267076,4
000000267082,6
000000267095,7
000000267105,3
000000267088,26
000000267112,3
000000267111,3
000000267115,21
000000267116,26
000000267123,14
000000267126,3
000000267127,9
000000267135,4
000000267160,5
000000267136,3
000000267146,3
000000267152,22
000000267164,3
000000267175,16
000000267182,3
000000267174,8
000000267189,15
000000267176,26
000000267184,4
000000267192,25
000000267203,22
000000267199,3
000000267205,3
000000267201,4
000000267210,3
000000267200,6
000000267216,25
000000267217,21
000000267224,7
000000267225,3
000000267229,3
000000267231,25
000000267259,10
000000267251,5
000000267242,3
000000267256,3
000000267260,3
000000267274,3
000000267266,3
000000267314,3
000000267311,3
000000267289,3
000000267284,25
000000267321,17
000000267290,3
000000267315,25
000000267324,3
000000267343,3
000000267349,6
000000267329,3
000000267338,26
000000267348,26
000000267350,26
000000267353,21
000000267363,3
000000267372,4
000000267388,14
000000267402,3
000000267408,5
000000267417,3
000000267411,4
000000267416,23
000000267435,3
000000267454,3
000000267443,3
000000267457,7
000000267422,26
000000267463,3
000000267476,8
000000267497,4
000000267504,3
000000267499,4
000000267498,3
000000267515,26
000000267516,4
000000267502,8
000000267521,3
000000267531,3
000000267555,7
000000267540,3
000000267543,26
000000267548,26
000000267556,6
000000267552,3
000000267560,3
000000267568,5
000000267583,5
000000267571,3
000000267578,3
000000267586,3
000000267588,3
000000267598,10
000000267594,11
000000267612,3
000000267604,16
000000267611,25
000000267624,3
000000267605,3
000000267625,4
000000267628,3
000000267643,4
000000267647,24
000000267649,5
000000267653,4
000000267664,25
000000267683,16
000000267661,3
000000267680,3
000000267684,4
000000267688,3
000000267690,3
000000267691,3
000000267697,9
000000267694,3
000000267699,3
000000267700,25
000000267708,3
000000267704,3
000000267710,3
000000267709,4
000000267717,3
000000267725,24
000000267715,10
000000267735,3
000000267719,3
000000267731,25
000000267732,3
000000267734,3
000000267753,9
000000267762,23
000000267770,4
000000267774,15
000000267777,7
000000267779,4
000000267788,4
000000267780,3
000000267794,3
000000267797,3
000000267802,3
000000267823,3
000000267798,26
000000267815,9
000000267812,3
000000267813,3
000000267825,3
000000267830,3
000000267837,4
000000267834,3
000000267840,8
000000267831,3
000000267848,4
000000267844,3
000000267851,4
000000267852,3
000000267863,3
000000267862,3
000000267861,3
000000267870,6
000000267871,8
000000267875,20
000000267880,3
000000267885,3
000000267889,4
000000267898,5
000000267910,14
000000267907,3
000000267927,25
000000267925,3
000000267932,3
000000267942,7
000000267956,10
000000267950,5
000000267978,25
000000267951,24
000000267957,25
000000267969,4
000000267972,3
000000267998,3
000000267980,4
000000267988,10
000000267985,26
000000268008,3
000000268014,8
000000268018,3
000000268023,3
